Fecha,CodigoDuracion,Hora,PrecioMinimo,Percentil5,PPP,PPS,Mediana,Percentil95,PrecioMaximo,LimiteInferiorIC95Ponderado,LimiteSuperiorIC95Ponderado,LimiteInferiorIC95Simple,LimiteSuperiorIC95Simple,TotalContratos,Version
2022-03-01,P1M,3,80.0,181.4,249.75,256.06,263.38,296.38,354.49,246.16,253.34,251.98,260.14,345,TX4
2022-03-01,P1M,4,80.0,181.4,249.72,256.11,263.38,296.38,354.49,246.13,253.31,252.04,260.18,345,TX4
2022-03-01,P1M,5,80.0,181.4,249.96,256.59,263.93,296.38,354.49,246.38,253.54,252.57,260.62,343,TX4
2022-03-01,P1M,6,80.0,181.4,249.95,256.69,264.25,298.08,354.49,246.36,253.54,252.66,260.72,342,TX4
2022-03-01,P1M,7,80.0,181.4,249.51,255.78,262.63,296.38,354.49,245.96,253.05,251.79,259.77,349,TX4
2022-03-01,P1M,8,80.0,182.12,249.55,256.02,262.63,296.38,354.49,246.01,253.08,252.06,259.98,349,TX4
2022-03-01,P1M,9,80.0,182.12,249.6,256.14,262.63,296.38,354.49,246.08,253.13,252.19,260.09,349,TX4
2022-03-01,P1M,10,80.0,186.33,249.61,256.28,262.63,296.38,358.69,246.08,253.15,252.34,260.23,349,TX4
2022-03-01,P1M,11,80.0,188.97,249.73,256.65,263.38,298.08,422.45,246.21,253.26,252.72,260.57,352,TX4
2022-03-01,P1M,12,80.0,189.03,249.55,256.43,262.63,298.08,422.45,246.03,253.08,252.51,260.35,352,TX4
2022-03-01,P1M,13,80.0,189.03,249.64,256.44,262.63,298.08,422.45,246.12,253.16,252.51,260.36,352,TX4
2022-03-01,P1M,14,80.0,186.33,249.91,257.12,263.93,298.08,498.8,246.37,253.44,253.14,261.1,350,TX4
2022-03-01,P1M,15,80.0,186.33,249.97,257.1,263.93,298.08,498.8,246.44,253.51,253.12,261.09,350,TX4
2022-03-01,P1M,16,80.0,186.33,249.83,256.52,263.38,298.08,422.45,246.3,253.36,252.57,260.47,350,TX4
2022-03-01,P1M,17,80.0,182.12,249.5,258.0,264.52,298.08,422.45,245.9,253.09,254.06,261.93,341,TX4
2022-03-01,P1M,18,80.0,182.12,249.77,258.68,264.94,298.27,424.11,246.19,253.35,254.74,262.61,342,TX4
2022-03-01,P1M,19,80.0,182.12,249.91,259.85,265.85,300.73,547.31,246.24,253.58,255.76,263.94,342,TX4
2022-03-01,P1M,20,80.0,182.12,249.49,258.82,265.1,298.27,424.11,245.88,253.1,254.9,262.74,342,TX4
2022-03-01,P1M,21,80.0,182.12,249.28,258.05,264.42,298.08,422.45,245.67,252.9,254.13,261.96,342,TX4
2022-03-01,P1M,22,80.0,182.12,249.13,257.67,264.25,298.08,361.88,245.52,252.74,253.76,261.57,343,TX4
2022-03-01,P1M,23,80.0,181.4,248.9,257.18,263.93,296.38,354.49,245.29,252.5,253.24,261.13,343,TX4
2022-02-01,P1M,23,80.0,184.67,245.33,259.18,261.09,299.02,756.97,241.33,249.33,253.68,264.68,338,TX5
2022-02-01,P1M,22,80.0,184.67,245.54,259.51,261.1,299.02,769.54,241.5,249.58,253.94,265.07,338,TX5
2022-02-01,P1M,21,80.0,184.67,245.73,260.26,261.5,299.09,841.98,241.64,249.83,254.46,266.05,338,TX5
2022-02-01,P1M,20,80.0,184.67,245.98,260.85,261.5,299.09,865.42,241.73,250.24,254.77,266.93,338,TX5
2022-02-01,P1M,19,80.0,184.67,246.16,261.3,261.5,299.09,865.42,241.85,250.46,255.08,267.53,338,TX5
2022-02-01,P1M,18,80.0,184.67,246.14,260.81,261.5,299.09,865.42,241.95,250.33,254.76,266.86,338,TX5
2022-02-01,P1M,3,80.0,184.67,246.31,257.11,260.89,297.64,755.34,242.52,250.1,252.09,262.13,340,TX5
2022-02-01,P1M,2,80.0,184.67,246.35,257.12,260.89,297.64,769.54,242.56,250.13,252.09,262.15,340,TX5
2022-02-01,P1M,1,80.0,184.67,246.38,257.26,260.89,297.87,769.54,242.6,250.17,252.21,262.32,340,TX5
2022-02-01,P1M,0,80.0,184.67,246.49,257.62,260.89,297.87,756.05,242.68,250.3,252.49,262.74,340,TX5
2022-02-01,P1M,17,80.0,184.67,246.01,260.14,261.19,299.09,841.98,241.85,250.17,254.34,265.95,337,TX5
2022-02-01,P1M,16,80.0,191.79,246.91,259.37,261.02,299.09,865.42,242.7,251.13,253.31,265.42,346,TX5
2022-02-01,P1M,15,80.0,191.79,247.02,259.58,261.02,299.09,865.42,242.75,251.28,253.46,265.7,346,TX5
2022-02-01,P1M,14,80.0,191.79,247.02,259.58,261.02,299.09,865.42,242.75,251.29,253.44,265.73,346,TX5
2022-02-01,P1M,13,80.0,191.79,246.89,259.15,260.89,299.09,865.42,242.69,251.1,253.14,265.15,348,TX5
2022-02-01,P1M,12,80.0,191.79,246.83,259.07,260.89,299.09,865.42,242.63,251.02,253.07,265.07,348,TX5
2022-02-01,P1M,11,80.0,191.79,247.0,259.12,260.89,299.09,865.42,242.76,251.24,253.1,265.14,348,TX5
2022-02-01,P1M,10,80.0,191.79,246.96,259.0,261.02,299.09,854.01,242.72,251.19,253.04,264.96,346,TX5
2022-02-01,P1M,9,80.0,191.79,246.71,258.49,260.76,299.02,829.91,242.56,250.86,252.71,264.26,344,TX5
2022-02-01,P1M,8,80.0,191.79,246.6,258.29,260.76,299.02,777.08,242.54,250.66,252.65,263.93,344,TX5
2022-02-01,P1M,7,80.0,191.79,246.39,257.81,260.76,299.02,768.8,242.43,250.34,252.33,263.3,344,TX5
2022-02-01,P1M,6,80.0,184.67,246.86,258.73,261.09,299.02,756.97,242.88,250.84,253.22,264.23,337,TX5
2022-02-01,P1M,5,80.0,184.67,246.83,258.69,261.02,299.02,756.97,242.87,250.8,253.19,264.19,338,TX5
2022-02-01,P1M,4,80.0,184.67,246.41,257.37,260.89,297.87,755.34,242.59,250.23,252.31,262.44,340,TX5
2022-01-01,P1M,23,80.0,181.4,239.9,249.68,253.89,290.02,619.02,236.22,243.59,245.47,253.88,336,TX4
2022-01-01,P1M,22,80.0,181.4,240.15,250.23,253.89,290.02,621.52,236.43,243.86,245.91,254.54,336,TX4
2022-01-01,P1M,21,80.0,181.4,240.28,250.91,254.13,290.02,653.14,236.51,244.06,246.41,255.42,334,TX4
2022-01-01,P1M,20,80.0,181.4,240.33,251.2,254.2,291.13,653.14,236.54,244.12,246.65,255.74,334,TX4
2022-01-01,P1M,19,80.0,181.4,240.42,251.48,254.2,291.13,719.7,236.59,244.25,246.83,256.14,334,TX4
2022-01-01,P1M,18,80.0,181.4,240.57,251.28,254.2,291.13,653.14,236.79,244.35,246.75,255.82,334,TX4
2022-01-01,P1M,17,80.0,181.4,240.53,250.67,254.13,290.88,653.14,236.72,244.34,246.23,255.11,333,TX4
2022-01-01,P1M,16,80.0,181.4,241.54,249.75,253.5,291.13,653.14,237.74,245.34,245.28,254.21,339,TX4
2022-01-01,P1M,15,80.0,181.4,241.5,250.09,253.89,291.13,719.7,237.63,245.36,245.5,254.67,339,TX4
2022-01-01,P1M,14,80.0,181.4,241.47,249.89,253.89,291.13,653.14,237.66,245.27,245.41,254.36,339,TX4
2022-01-01,P1M,6,80.0,181.4,241.4,248.55,253.45,289.79,607.5,237.75,245.05,244.47,252.63,335,TX4
2022-01-01,P1M,5,80.0,181.4,241.67,248.79,253.45,290.02,607.5,238.04,245.29,244.72,252.85,336,TX4
2022-01-01,P1M,4,80.0,181.4,241.39,248.43,253.13,289.79,523.39,237.8,244.97,244.45,252.41,338,TX4
2022-01-01,P1M,3,80.0,181.4,241.49,248.26,253.13,289.79,523.39,237.89,245.09,244.25,252.27,338,TX4
2022-01-01,P1M,2,80.0,181.4,241.46,248.58,253.13,289.79,524.73,237.87,245.06,244.51,252.65,338,TX4
2022-01-01,P1M,1,80.0,181.4,241.49,248.68,253.45,289.79,524.73,237.89,245.08,244.62,252.75,338,TX4
2022-01-01,P1M,0,80.0,181.4,241.46,248.58,253.45,290.02,524.73,237.86,245.07,244.49,252.68,338,TX4
2022-01-01,P1M,13,80.0,181.4,241.26,249.66,253.13,290.02,653.14,237.48,245.05,245.23,254.09,341,TX4
2022-01-01,P1M,12,80.0,181.4,241.16,249.73,253.13,290.02,653.14,237.37,244.95,245.24,254.21,341,TX4
2022-01-01,P1M,11,80.0,181.4,241.23,249.71,253.45,290.02,653.14,237.43,245.04,245.22,254.2,341,TX4
2022-01-01,P1M,10,80.0,181.4,241.27,249.59,253.45,290.02,653.14,237.45,245.09,245.08,254.1,339,TX4
2022-01-01,P1M,9,80.0,181.4,241.21,249.19,253.13,290.02,653.14,237.43,244.99,244.81,253.56,339,TX4
2022-01-01,P1M,8,80.0,181.4,241.16,248.91,253.13,290.02,653.14,237.42,244.9,244.58,253.25,339,TX4
2022-01-01,P1M,7,80.0,181.4,241.02,248.2,252.86,289.79,607.5,237.35,244.69,244.06,252.34,339,TX4
2023-12-01,P1M,9,70.23,216.04,284.01,308.13,288.67,469.11,1222.87,276.19,291.84,299.13,317.13,547,TX6
2023-12-01,P1M,10,70.23,216.04,284.04,308.25,288.67,469.11,1267.41,276.17,291.92,299.23,317.27,547,TX6
2023-12-01,P1M,11,73.96,216.04,285.82,308.39,288.34,469.11,1267.41,277.65,293.99,299.27,317.5,549,TX6
2023-12-01,P1M,12,73.96,216.04,285.53,308.5,288.34,469.11,1267.41,277.36,293.7,299.33,317.66,549,TX6
2023-12-01,P1M,13,73.96,216.04,286.06,308.55,288.34,469.11,1267.41,277.84,294.28,299.4,317.69,549,TX6
2023-12-01,P1M,14,73.96,216.04,286.67,308.9,288.67,469.11,1267.41,278.35,295.0,299.67,318.13,547,TX6
2023-12-01,P1M,15,73.96,216.04,287.07,309.19,288.67,476.69,1281.03,278.67,295.48,299.88,318.5,547,TX6
2023-12-01,P1M,23,73.96,210.48,289.72,310.79,286.86,500.03,1267.41,281.08,298.36,300.89,320.7,503,TX6
2023-12-01,P1M,0,69.42,210.48,288.24,307.56,285.4,472.68,1222.87,280.02,296.47,298.2,316.92,512,TX6
2023-12-01,P1M,1,69.42,210.48,288.57,307.53,285.4,472.68,1222.87,280.36,296.77,298.27,316.79,511,TX6
2023-12-01,P1M,2,69.42,210.48,288.61,307.63,285.4,472.68,1212.13,280.45,296.78,298.42,316.85,511,TX6
2023-12-01,P1M,3,69.42,210.48,288.56,307.52,285.4,469.11,1212.13,280.39,296.73,298.29,316.75,510,TX6
2023-12-01,P1M,4,69.42,210.48,288.24,307.84,285.66,469.11,1212.13,280.11,296.36,298.6,317.07,508,TX6
2023-12-01,P1M,5,69.42,210.48,285.85,309.18,286.55,492.56,1212.13,278.01,293.69,299.73,318.62,504,TX6
2023-12-01,P1M,6,69.42,210.48,285.63,308.7,285.66,492.06,1212.13,277.72,293.54,299.36,318.04,507,TX6
2023-12-01,P1M,7,69.42,216.04,285.09,307.37,288.67,469.11,1212.13,277.41,292.76,298.64,316.1,546,TX6
2023-12-01,P1M,8,69.42,216.04,284.07,307.65,288.34,469.11,1221.51,276.34,291.81,298.81,316.48,547,TX6
2023-12-01,P1M,16,73.96,216.04,287.3,309.54,288.78,479.92,1281.03,278.92,295.67,300.21,318.86,545,TX6
2023-12-01,P1M,17,73.96,210.48,289.22,312.29,287.78,502.56,1281.03,280.27,298.18,302.1,322.48,500,TX6
2023-12-01,P1M,18,73.96,216.0,285.82,313.07,287.37,512.45,1281.03,277.41,294.24,302.74,323.4,499,TX6
2023-12-01,P1M,19,73.96,216.0,285.75,312.86,287.37,510.19,1281.03,277.44,294.06,302.59,323.12,499,TX6
2023-12-01,P1M,20,73.96,216.0,287.01,312.47,287.35,510.19,1267.41,278.64,295.38,302.31,322.63,500,TX6
2023-12-01,P1M,21,73.96,210.48,287.87,312.01,287.35,502.68,1267.41,279.37,296.36,301.91,322.12,501,TX6
2023-12-01,P1M,22,73.96,210.48,288.39,311.22,286.86,500.03,1267.41,279.87,296.91,301.23,321.2,504,TX6
2023-11-01,P1M,20,73.96,216.6,276.79,309.49,290.01,453.32,1418.99,269.65,283.94,300.26,318.71,492,TX4
2023-11-01,P1M,21,73.96,216.6,275.95,304.76,289.53,426.37,1128.33,269.4,282.49,296.99,312.52,493,TX4
2023-11-01,P1M,22,73.96,209.01,274.19,297.98,287.46,402.09,1128.33,268.13,280.25,291.41,304.56,496,TX4
2023-11-01,P1M,23,73.96,208.69,273.95,296.51,287.44,390.56,1079.16,267.97,279.93,290.13,302.89,491,TX4
2023-11-01,P1M,0,70.79,202.31,274.53,293.68,286.16,384.62,1079.16,268.62,280.45,287.23,300.14,500,TX4
2023-11-01,P1M,1,70.79,206.19,274.46,293.41,286.16,384.53,1077.83,268.64,280.28,287.22,299.6,499,TX4
2023-11-01,P1M,2,70.79,205.31,274.74,293.19,286.16,384.62,1077.42,268.94,280.54,287.06,299.32,499,TX4
2023-11-01,P1M,3,70.79,201.0,274.77,292.38,286.16,382.8,1036.23,268.98,280.56,286.3,298.47,498,TX4
2023-11-01,P1M,4,70.79,208.69,274.82,293.1,286.16,382.86,1077.83,269.04,280.61,287.06,299.13,496,TX4
2023-11-01,P1M,5,70.79,205.31,275.07,294.25,286.55,385.21,1079.16,269.21,280.94,287.93,300.57,492,TX4
2023-11-01,P1M,6,70.79,202.31,275.09,293.44,286.46,384.62,1079.16,269.17,281.02,287.29,299.6,495,TX4
2023-11-01,P1M,7,71.03,216.0,273.99,296.26,290.04,385.28,1079.16,268.23,279.74,290.46,302.06,533,TX4
2023-11-01,P1M,8,73.96,218.0,273.85,298.83,290.58,398.18,1079.16,267.95,279.74,292.69,304.97,534,TX4
2023-11-01,P1M,9,73.96,218.0,273.53,299.63,290.66,403.2,1079.16,267.6,279.47,293.41,305.85,534,TX4
2023-11-01,P1M,10,73.96,218.0,273.77,301.44,290.93,408.07,1128.33,267.67,279.86,294.82,308.06,538,TX4
2023-11-01,P1M,11,73.96,218.0,274.39,303.04,291.02,413.93,1128.33,268.07,280.72,295.99,310.09,540,TX4
2023-11-01,P1M,12,73.96,218.0,274.29,302.58,290.93,409.65,1128.33,267.96,280.61,295.58,309.57,540,TX4
2023-11-01,P1M,13,73.96,218.0,274.64,303.17,290.93,409.65,1128.33,268.22,281.06,296.01,310.33,540,TX4
2023-11-01,P1M,14,73.96,218.0,274.93,304.19,291.02,409.65,1128.33,268.34,281.52,296.75,311.63,538,TX4
2023-11-01,P1M,15,73.96,218.0,275.08,304.24,291.02,415.29,1128.33,268.51,281.64,296.82,311.67,538,TX4
2023-11-01,P1M,16,73.96,218.0,274.98,305.17,291.59,424.75,1218.38,268.38,281.59,297.51,312.82,536,TX4
2023-11-01,P1M,17,73.96,216.6,277.39,307.89,290.45,446.2,1218.38,270.26,284.52,299.31,316.47,492,TX4
2023-11-01,P1M,18,73.96,216.6,277.61,312.23,290.04,473.47,1420.32,270.07,285.15,302.23,322.24,491,TX4
2023-11-01,P1M,19,73.96,216.6,277.04,310.98,290.04,460.88,1420.32,269.71,284.37,301.28,320.68,491,TX4
2023-10-01,P1M,23,73.96,213.14,283.41,321.65,293.95,451.27,2012.0,274.9,291.92,308.25,335.05,504,TX4
2023-10-01,P1M,15,73.96,216.0,282.01,322.34,295.25,436.22,2103.85,272.95,291.06,308.92,335.76,547,TX4
2023-10-01,P1M,14,73.96,216.0,281.8,322.29,295.25,436.22,2062.32,272.79,290.82,308.89,335.69,547,TX4
2023-10-01,P1M,13,73.96,216.15,281.81,321.68,295.25,436.22,2062.32,272.84,290.79,308.44,334.92,549,TX4
2023-10-01,P1M,12,73.96,216.15,281.69,321.56,295.25,436.22,2062.32,272.74,290.65,308.41,334.72,549,TX4
2023-10-01,P1M,11,73.96,216.15,281.21,321.01,295.25,436.22,2062.32,272.42,290.0,307.94,334.09,549,TX4
2023-10-01,P1M,10,73.96,216.0,280.83,321.36,295.25,436.22,2051.08,272.17,289.48,308.27,334.46,547,TX4
2023-10-01,P1M,9,73.96,216.0,281.38,320.4,295.25,431.21,2051.08,272.98,289.78,307.57,333.23,547,TX4
2023-10-01,P1M,8,73.96,216.0,282.14,320.14,295.25,436.22,2023.46,273.94,290.34,307.46,332.83,547,TX4
2023-10-01,P1M,7,73.96,216.0,282.62,318.65,295.25,431.21,2012.0,274.94,290.3,306.58,330.71,546,TX4
2023-10-01,P1M,6,73.96,213.14,282.61,319.45,293.75,436.22,2012.0,274.86,290.36,306.67,332.23,508,TX4
2023-10-01,P1M,5,73.96,213.14,282.37,319.82,293.75,436.22,2012.0,274.96,289.79,306.96,332.68,505,TX4
2023-10-01,P1M,4,73.96,213.14,283.08,318.64,293.75,436.22,2012.0,275.65,290.5,306.08,331.21,509,TX4
2023-10-01,P1M,3,73.96,213.14,283.11,317.94,293.33,431.21,1726.3,275.72,290.51,305.64,330.25,511,TX4
2023-10-01,P1M,22,73.96,213.14,282.08,322.67,294.23,451.27,2012.0,273.43,290.73,308.88,336.45,505,TX4
2023-10-01,P1M,21,73.96,213.14,281.86,324.54,294.32,458.46,2051.08,273.01,290.72,310.2,338.88,502,TX4
2023-10-01,P1M,20,73.96,213.14,281.93,326.31,294.77,466.11,2062.32,273.02,290.83,311.62,341.01,503,TX4
2023-10-01,P1M,19,73.96,213.14,282.12,328.27,294.77,466.11,2124.86,272.99,291.25,312.9,343.63,502,TX4
2023-10-01,P1M,18,73.96,213.14,282.66,328.46,294.77,466.11,2144.3,273.36,291.95,312.99,343.92,502,TX4
2023-10-01,P1M,17,73.96,213.14,284.05,325.81,294.9,458.46,2062.32,274.34,293.76,311.24,340.38,501,TX4
2023-10-01,P1M,16,73.96,216.0,281.73,322.47,295.25,436.22,2062.32,272.82,290.65,309.08,335.87,545,TX4
2023-10-01,P1M,2,73.96,213.14,282.94,318.52,293.33,431.21,1726.3,275.36,290.52,306.07,330.97,512,TX4
2023-10-01,P1M,1,73.96,213.14,283.06,318.31,293.33,436.22,1726.3,275.41,290.71,305.85,330.77,512,TX4
2023-10-01,P1M,0,73.96,213.14,283.05,319.09,293.33,436.22,2012.0,275.18,290.93,306.26,331.92,513,TX4
2023-09-01,P1M,0,73.96,221.11,285.34,322.35,291.53,448.53,1417.78,277.12,293.55,309.0,335.7,521,TX6
2023-09-01,P1M,1,73.96,221.11,284.94,321.92,291.53,448.53,1417.65,276.91,292.98,308.7,335.14,520,TX6
2023-09-01,P1M,2,73.96,221.11,284.7,321.37,291.53,448.53,1417.65,276.87,292.52,308.35,334.38,520,TX6
2023-09-01,P1M,3,73.96,221.11,284.43,320.33,291.56,448.53,1417.18,276.76,292.1,307.72,332.95,519,TX6
2023-09-01,P1M,4,73.96,221.11,284.52,321.47,291.56,448.53,1417.18,276.7,292.34,308.47,334.46,518,TX6
2023-09-01,P1M,5,73.96,218.37,284.1,321.74,291.56,455.69,1417.18,276.31,291.89,308.63,334.85,514,TX6
2023-09-01,P1M,6,73.96,218.37,283.92,321.25,291.56,448.53,1417.18,275.91,291.94,308.24,334.26,517,TX6
2023-09-01,P1M,7,73.96,221.11,284.82,319.8,294.8,435.16,1417.78,276.65,293.0,307.54,332.06,555,TX6
2023-09-01,P1M,8,73.96,221.11,285.28,319.91,294.8,428.6,1419.22,276.67,293.9,307.58,332.24,556,TX6
2023-09-01,P1M,9,73.96,221.11,285.27,320.23,294.8,428.6,1419.22,276.48,294.05,307.79,332.66,556,TX6
2023-09-01,P1M,10,73.96,221.11,285.67,320.87,294.8,428.6,1419.27,276.65,294.69,308.22,333.52,556,TX6
2023-09-01,P1M,11,73.96,221.76,286.29,320.77,294.35,428.6,1420.06,277.04,295.54,308.11,333.42,558,TX6
2023-09-01,P1M,12,73.96,221.76,286.14,320.76,294.35,428.6,1420.07,276.93,295.36,308.11,333.42,558,TX6
2023-09-01,P1M,13,73.96,221.76,286.43,320.77,294.35,428.6,1420.07,277.21,295.65,308.11,333.42,558,TX6
2023-09-01,P1M,14,73.96,221.11,286.6,321.0,294.8,428.6,1420.07,277.32,295.88,308.3,333.7,556,TX6
2023-09-01,P1M,15,73.96,221.11,286.72,321.02,294.8,428.6,1420.07,277.42,296.03,308.32,333.73,556,TX6
2023-09-01,P1M,16,73.96,221.11,286.39,321.42,294.94,435.16,1420.07,277.22,295.55,308.66,334.17,554,TX6
2023-09-01,P1M,17,73.96,218.37,287.85,324.45,292.99,455.69,1420.07,278.0,297.69,310.6,338.29,510,TX6
2023-09-01,P1M,18,73.96,218.37,285.98,324.41,292.45,455.69,1420.07,276.68,295.29,310.52,338.3,509,TX6
2023-09-01,P1M,19,73.96,218.37,285.21,324.43,292.45,455.69,1420.07,276.17,294.25,310.53,338.33,509,TX6
2023-09-01,P1M,20,73.96,218.37,284.98,324.25,292.1,455.69,1420.07,276.02,293.93,310.39,338.1,510,TX6
2023-09-01,P1M,21,73.96,218.37,285.58,324.07,292.1,455.69,1420.07,276.65,294.51,310.25,337.89,511,TX6
2023-09-01,P1M,22,73.96,218.37,285.95,323.7,291.97,455.69,1420.07,277.05,294.85,309.96,337.44,514,TX6
2023-09-01,P1M,23,73.96,218.37,286.26,323.41,291.97,455.69,1419.22,277.38,295.15,309.75,337.07,513,TX6
2023-08-01,P1M,22,80.0,209.01,275.73,299.49,286.81,392.03,1086.75,270.2,281.27,291.9,307.08,503,TX4
2023-08-01,P1M,21,80.0,216.5,276.33,302.72,287.07,400.73,1086.75,270.46,282.19,294.45,311.0,500,TX4
2023-08-01,P1M,20,80.0,216.89,276.66,305.08,289.0,408.26,1090.84,270.5,282.81,296.32,313.84,499,TX4
2023-08-01,P1M,19,80.0,216.89,277.65,308.22,289.05,444.68,1103.23,271.08,284.21,298.75,317.69,498,TX4
2023-08-01,P1M,18,80.0,216.89,277.1,304.95,289.0,414.3,1099.55,270.82,283.38,296.26,313.64,498,TX4
2023-08-01,P1M,17,80.0,209.01,276.43,300.41,288.2,383.31,1086.75,270.32,282.53,292.68,308.14,499,TX4
2023-08-01,P1M,16,80.0,216.89,276.01,300.68,289.61,383.31,1086.75,270.05,281.97,293.38,307.98,543,TX4
2023-08-01,P1M,15,80.0,216.89,276.53,301.49,289.59,392.03,1086.75,270.31,282.75,293.93,309.05,545,TX4
2023-08-01,P1M,14,80.0,218.0,276.31,300.42,289.46,382.23,1086.75,270.2,282.42,293.08,307.76,545,TX4
2023-08-01,P1M,13,80.0,216.89,275.75,299.51,289.45,382.23,1086.75,269.85,281.66,292.35,306.68,547,TX4
2023-08-01,P1M,12,80.0,216.89,275.52,299.44,289.45,382.23,1086.75,269.64,281.41,292.27,306.6,547,TX4
2023-08-01,P1M,11,80.0,216.89,275.66,299.24,289.45,382.23,1086.75,269.77,281.55,292.14,306.34,547,TX4
2023-08-01,P1M,10,80.0,216.89,275.27,298.82,289.46,377.77,1086.75,269.56,280.99,291.86,305.78,545,TX4
2023-08-01,P1M,9,80.0,216.5,274.7,297.54,289.46,377.77,1086.75,269.18,280.22,290.8,304.28,545,TX4
2023-08-01,P1M,8,80.0,216.5,274.75,297.41,289.46,377.77,1086.75,269.3,280.2,290.68,304.14,545,TX4
2023-08-01,P1M,7,80.0,216.5,274.87,296.59,289.46,377.77,1086.75,269.64,280.1,290.06,303.12,544,TX4
2023-08-01,P1M,6,80.0,209.01,274.51,295.89,286.48,382.23,1086.75,269.41,279.6,289.08,302.69,506,TX4
2023-08-01,P1M,5,80.0,209.01,274.66,295.35,286.48,383.31,1086.75,269.78,279.54,288.69,302.02,503,TX4
2023-08-01,P1M,4,80.0,209.01,273.75,291.78,286.28,376.53,1086.75,269.32,278.17,285.99,297.57,507,TX4
2023-08-01,P1M,3,80.0,209.01,273.76,291.18,286.16,375.02,1086.75,269.36,278.16,285.41,296.95,508,TX4
2023-08-01,P1M,23,80.0,209.01,275.26,297.85,286.55,383.31,1086.75,269.97,280.56,290.71,304.99,502,TX4
2023-08-01,P1M,2,80.0,209.01,274.37,293.08,286.16,376.53,1086.75,269.7,279.03,286.83,299.32,509,TX4
2023-08-01,P1M,1,80.0,209.01,274.51,293.6,286.31,377.77,1086.75,269.78,279.24,287.23,299.97,509,TX4
2023-08-01,P1M,0,80.0,209.01,274.39,293.65,286.28,377.77,1086.75,269.62,279.16,287.22,300.08,509,TX4
2023-07-01,P1M,6,80.0,215.17,272.32,292.06,285.35,380.68,959.31,267.83,276.82,286.42,297.7,504,TX5
2023-07-01,P1M,7,80.0,217.25,273.56,292.98,286.55,380.68,961.27,268.74,278.37,287.46,298.49,553,TX5
2023-07-01,P1M,8,80.0,217.25,273.48,294.15,286.55,380.68,1026.43,268.39,278.57,288.3,300.01,554,TX5
2023-07-01,P1M,9,80.0,217.25,273.39,294.71,286.55,387.39,1026.43,268.19,278.6,288.72,300.7,554,TX5
2023-07-01,P1M,10,80.0,217.25,273.22,295.0,286.55,387.39,1026.43,267.93,278.52,288.92,301.09,554,TX5
2023-07-01,P1M,11,80.0,217.25,273.81,296.0,286.51,387.39,1046.98,268.24,279.39,289.6,302.41,556,TX5
2023-07-01,P1M,12,80.0,217.25,273.55,295.89,286.51,392.12,1026.43,268.05,279.05,289.55,302.22,556,TX5
2023-07-01,P1M,13,80.0,217.25,273.69,295.9,286.51,392.12,1026.43,268.2,279.18,289.56,302.23,556,TX5
2023-07-01,P1M,14,80.0,217.25,273.83,296.01,286.55,392.12,1026.43,268.31,279.35,289.66,302.36,554,TX5
2023-07-01,P1M,15,80.0,217.25,273.9,296.23,286.55,392.12,1026.43,268.34,279.47,289.81,302.65,554,TX5
2023-07-01,P1M,16,80.0,217.25,273.86,296.44,286.84,392.12,1047.57,268.35,279.38,290.02,302.86,552,TX5
2023-07-01,P1M,17,80.0,215.17,273.24,297.45,286.51,403.42,1026.43,267.89,278.59,290.63,304.28,497,TX5
2023-07-01,P1M,18,80.0,215.17,273.4,299.76,286.16,413.16,1046.98,267.82,278.99,292.23,307.29,496,TX5
2023-07-01,P1M,19,80.0,215.17,273.52,300.8,286.16,413.16,1077.54,267.8,279.25,292.94,308.67,500,TX5
2023-07-01,P1M,20,80.0,215.17,273.18,299.51,286.04,410.12,1077.54,267.71,278.66,291.99,307.02,501,TX5
2023-07-01,P1M,21,80.0,215.17,273.17,297.87,286.04,410.12,1045.2,268.01,278.33,290.88,304.86,498,TX5
2023-07-01,P1M,22,80.0,215.17,273.14,296.31,286.02,408.12,1045.2,268.26,278.01,289.73,302.9,501,TX5
2023-07-01,P1M,23,80.0,215.17,272.97,294.73,285.63,399.57,961.07,268.3,277.64,288.56,300.89,500,TX5
2023-07-01,P1M,0,80.0,215.17,272.49,291.93,284.29,378.77,959.31,268.11,276.87,286.32,297.53,506,TX5
2023-07-01,P1M,1,80.0,215.17,272.47,291.81,284.29,378.77,959.31,268.11,276.82,286.23,297.39,506,TX5
2023-07-01,P1M,2,80.0,215.17,272.5,291.08,283.7,373.92,959.31,268.22,276.78,285.64,296.52,506,TX5
2023-07-01,P1M,3,80.0,215.17,272.3,290.47,284.29,373.3,900.41,268.1,276.51,285.26,295.69,505,TX5
2023-07-01,P1M,4,80.0,215.17,272.35,291.13,284.29,373.92,959.31,268.07,276.63,285.71,296.55,504,TX5
2023-07-01,P1M,5,80.0,215.17,272.47,291.92,285.6,378.77,959.31,268.14,276.81,286.42,297.42,501,TX5
2023-06-01,P1M,23,80.0,218.99,272.63,292.97,285.34,359.29,1176.85,268.18,277.07,286.63,299.31,490,TX5
2023-06-01,P1M,16,80.0,222.2,274.82,294.97,287.6,363.29,1207.19,269.23,280.41,288.43,301.51,535,TX5
2023-06-01,P1M,15,80.0,222.2,275.04,295.26,286.72,363.29,1207.19,269.29,280.79,288.57,301.95,537,TX5
2023-06-01,P1M,14,80.0,222.2,275.31,295.61,286.72,363.29,1207.19,269.49,281.14,288.87,302.36,537,TX5
