Fecha,Precio_COP/kWh_0-7,Precio_COP/kWh_7-17,Precio_COP/kWh_17-23,Precio_COP/kWh_Dia
2025-06-01,101.2047,101.2047,105.34112857142858,102.41115833333333
2025-06-02,101.2047,104.33247777777778,106.62612857142858,103.95886666666667
2025-06-03,101.2047,103.68247777777778,106.51841428571429,103.6837
2025-06-04,101.2047,103.60470000000001,106.5047,103.65053333333333
2025-06-05,101.2672,106.64114444444445,106.66541428571429,104.85690833333332
2025-06-06,101.2047,102.52692222222223,104.93327142857143,102.78803333333333
2025-06-07,101.2047,101.20492222222222,104.23341428571429,102.08815833333334
2025-06-08,101.2047,101.2047,104.11927142857142,102.05478333333333
2025-06-09,101.2047,103.99792222222223,127.14041428571429,109.81674166666666
2025-06-10,101.2047,101.20492222222222,101.44784285714286,101.27569999999999
2025-06-11,101.2047,101.2047,101.37612857142857,101.2547
2025-06-12,101.2047,102.87136666666667,103.39041428571429,102.4672
2025-06-13,101.2047,101.2047,101.6047,101.32136666666668
2025-06-14,101.2047,101.23803333333333,110.35441428571428,103.88586666666667
2025-06-15,101.2047,101.2047,101.2047,101.2047
2025-06-16,101.2047,101.2047,104.72441428571429,102.23128333333334
2025-06-17,101.2047,101.2047,101.2047,101.2047
2025-06-18,101.2047,101.2047,102.9619857142857,101.71724166666667
2025-06-19,101.2047,101.2047,102.14755714285715,101.4797
2025-06-20,101.2047,101.20481111111111,103.86184285714286,101.97974166666667
2025-06-21,101.2047,101.2047,101.29041428571429,101.2297
2025-06-22,101.2047,101.2047,101.2047,101.2047
2025-06-23,101.2047,101.2047,102.71898571428572,101.64636666666667
2025-06-24,119.6012,119.71231111111112,161.53477142857145,131.87349166666667
2025-06-25,101.7729,103.38267777777779,257.7133285714286,147.85919166666667
2025-06-26,101.4233,103.77063333333334,258.42387142857143,148.09538333333333
2025-06-27,101.2047,103.4847,157.40784285714287,118.45228333333334
2025-06-28,101.2047,101.2047,104.04955714285714,102.03444999999999
2025-06-29,101.2047,101.2047,101.4047,101.26303333333334
2025-06-30,101.2047,101.2047,104.25298571428571,102.09378333333335
2025-07-01,101.1866,101.52615555555556,105.84145714285715,102.6716
2025-07-02,101.1866,103.85593333333333,167.73260000000002,121.59685
2025-07-03,138.2551,140.7173222222222,224.2181,164.250975
2025-07-04,101.26885,107.8246,118.0108857142857,108.61035
2025-07-05,101.186725,101.96137777777778,112.3483142857143,104.73268333333334
